"Saucer shaped object&#44 flying slowly and silently&#44 with coloured lights moved towards the bright light. I signalled to it&#44"
"Flame ball flew down the Stroud valley"
"black triangle in the sky with no sound"
"Transparent Triangular object with no lights&#44 but having circles at each corner."
"A silver shaped object went down out of sight and what came into vision a second later was two orange light/objects flying skywards."
"Orange coloured orb in sky."
"UK signting - A pitch black object against the background grey of the sky&#44 followed by a triangle of lights"
"3 becoming 4 spinning symetrical lights perpendicular to the naked eye. 2 converving and vice versa  ((NUFORC Note:  Adv. lights?? PD))"
"First the ufo was there&#44 then it dissappered."
"Soundless bright light seen over North East coast of England"
"Cylindrical object performing complex maneuvers then accelerating at great speed out of my sight."
"transparent disc rotating object &#44missing neighbour on same day still missing."
"missile departure into orbit"
"an object with no clear shape&#44 travelling fast&#44 low&#44 silent&#44 with a very bright light/glow that appeared out of nowhere"
"still triangle shape craft that had light at its corners. Veiwed from a moving car."
"Bright metallic Spherical object chased by military aircraft."
"ORANGE LIGHT OVER IRISH SEA IN UK. SEEN TO ACCELERATE AWAY"
"a dark oval shaped object that made no sound that travelled at very very high speeds"
"one person now still remains hence brother dead"
"one  disk&#44 with bright lights over my house"
"First time it was a bright light and missing time frome 10.45 untill 4 in morning with no real idea why. Second time parked up in same"
"the object seen was a bright light dozens of times bigger then any other star in the sky&#44 it stayed posted at one point for 1 day when"
"Close Encounter With Three Disc Craft&#44 February 1986"
"Cone shape over Durham"
"small satalite shaped object seen doing turns and curcuits over wolverhampton&#4410th march 07.  ((NUFOR"
"It was from a high flat window&#44 several miles away high&#44 really high up in the sky. I was scepticle as the object never moved&#44 I could"
"Lights over a Kentish Airfield"
"Various UFO sightings in South East London&#44 UK"
"we witnessed an hour long display of the unusual&#33&#33"
"we saw flashing lights in the sky"
"One large and 3 to 4 smaller lights all white and round. Smaller lights moved around big light."
"I have pictures of aliens please read&#44 help needed."
"strange orange lights on new years day"
"At first thought it was a Chinese lantern&#44 but realised it was too still to be a lantern. Then thought it was a plane when it started m"
"More strange lights and even smells over cannock chase."
"((HOAX??))  Synchronized red lights"
"UFO&#39s in formation over southside of glasgow&#44 proceeded to return over the course of a few weeks."
"Bright white stationary light in sky&#44 for several days&#44 goes on and off&#44 same time each night.  ((NUFORC Note:  Venus.  PD))"
"Red&#44blue and white flashing hovering oval object&#44 with four lines coming out of the object.  ((NUFORC Note:  Sirius??  PD))"
" ((HOAX??))  This was a red light which was moving quite fast over Aberdeen&#44 Scotland."
"Lights in the sky&#44 moving in formation at great speeds."
"orange object  spotted moving sharply with two further diamond shaped craft flying towards us"
"4 craft&#44clear afternoon&#44DV video evidence.formation flying&#44ball shape&#44went up."
"scary"
"4 ufos over london 14/09/03"
"Red spheres out at sea"
"Star like craft emmits two red orbs"
"((HOAX??))  it was scary shocking a starnge."
"It was circular and scary."
"Hazy human figured object following us through the park with technology and intelligence"
"Stacked pulsating lights"
"U.F.O IN SURRY FOR 1 HOUR"
"Bright light that hovers for a whike then disappears"
"Black Triangle over Wadworth UK 1994/95"
"4large orbs and 2 small spent 1hour 45 minutes searching land and estuary near Plymouth and Devonport nuclear Submarine Base in Devon."
"3 shiny metallic spheres flew in highly complex patterns and appeared to &quot;play&quot; with each other."
"oval in shape displaying images and moving at great speed"
"On leaving a restaurant awiating a Taxis&#44 We looked at the sky.It was a Full Moon that night&#44 We saw several spherical lights some of w"
"was alerted by the people who live next door to me via tex message to look out my flat window&#44saw amber in colour lights about as high"
"we saw a triangular object with a bright white glow around it darting about in the eastern sky on wed 6th feb 2002"
"Intermiant stationary red light in nigth sky (NOT aircraft strobe light)"
"red blue green triangle seen over southport"
"Very large white rectunglar shaped object."
"Orange balls seen over Portsmouth UK"
"Two circular discs on sky at night photos not visible to the naked eye. Moved in three photos."
"it was flying low hovering at first the moving off slowly before it dissaperd"
"Is this the same UFO i always see"
"ring of light moving across the sky"
"two bright moving object over my house"
"Orange Light In the sky"
"silver&#44 cylinder&#44 no fumes&#44 wings&#44 tail or windows and vanished completely in clear blue skies"
"ball of fire"
"5 burning slow moving objects phtographed in england"
"UFO Sighted in Poole&#44 Dorset England"
"i saw a helecopter and plane then three round balls around the plane in a v formaton"
"Silver sphere spotted in Cheshire 13 March 2005 at 07:30 am."
"a star or a UFO but it moved?"
"Something weird in the sky.  ((NUFORC Note:  Water droplet on lens of camera.  PD))"
"Lay on the sofa watching tv&#44I saw red lights out of the corner of my eye&#44 I live on the 13th floor and thought it was a firework initia"
"I have just submitted a report.lokking at your other reports I see someone has caught what I saw on video.Morris plains on jan6."
"there was only the one&#44 it seemed like a meteor or controlled fireball yet is was a deep red and didnt seem to fall&#44 it just &#39hovered&#39"
"3 bright orange balls moving across the sky."
"Egg shaped object travelling about 100 to 150 m.p.h flying below 1000ft&#44 I was about a mile away from object."
"orange orb flying south to north across west coast ayrshire scotland"
"UFO - London 5th November 2012."
"((HOAX??))  a UFO with possible connection to my past."
"Orange light moving fast across the sky&#44 no sound."
"Round green flashing object"
"small red object with zore degree turning circle"
"Strange single light that moved slowly but erratically"
"we saw two circular flaring orange shape objects in the sky flying together rather fast&#44 quite low&#44 with no sound."
"As I was making my home from some pre-christmas celebrations&#44 I could make out a light above the fog.  It was jiggling about at break n"
"single bright light moved smoothly from the south turned east and moved rapidly"
"triangular object sighted in u.k"
"5 triangle shaped ufo over London"
"THREE  WHITE LIGHTS  IN A TRIANGLE FORMATION TRAVELLING SOUTH EAST"
"Oval shape unlike anything I have seen before emitting bright lights"
"Stingray shaped with green/blue light each side of the craft being guided to base by 4/5 F15&#39s ?"
"Craft with strange lighting alignment"
"pink/reddish Fireball or light floating motionless over nearby fields"
"A large&#44 well-defined glowing light. Cornwall-UK.  ((NUFORC Note:  Report from amateur astronomer.  PD))"
"((HOAX?  Date is flawed.))  Solid orange V shape flying past and over no lights just a solid radiating orange V"
"Strange Light Ball seen floating in sky."
"small&#44 oval object floating in the sky (not a balloon)"
"Low flying object over a small town in Central Scotland.  Completely silent."
"3 red objects that were bright red&#44 2 were close together with the other following several minutes later"
"Light that moved at incredible angles with extreme speed."
"Light that faded into the cloudless night sky"
"Red lights flying in formation high above London around 3 a.m"
"Five circular orange&#44 bright lights flying west to east&#44 soundless."
"Flying object seen overhead travelling faster than the speed of sound"
"TRIANGULAR&#44BRIGHT&#44INCREDIBLE SPEED&#44AMAZINGLY HIGH UP&#44OUT OF CHARICTER  TO ME."
"Flashes Over Nottingham"
"Thre lights High Level >40&#44000ft over Ramsgate in Kent UK in 1998 at about 9PM+"
"silver cigar shaped craft daylight llanduno north wales"
"Hovered&#44 huge&#44 flashing&#44 silent&#44 wierd."
"Two glowing orange balls in sky over london"
"A few minutes ago I was watching a satellite slowly moving across the sky towards the south and wa."
"we were sitting in the back garden at approximately 1.30am looking at the stars.  We saw a bright white light travelling across the sky"
"object speeds off turning at right angles as it goes"
"2 saucers connected by a cigar"
"A small triangular craft with three red lights&#44 one at each point seen in Rochdale on 15th August 2012"
"Orange diamond light in sky"
"star-like light&#44 moved accros the sky and faded away."
"The object was made up of a formation of small lights&#44 plus one light moving independantly  around main formation"
"Observed a bright round object which appeared to be the size of a football. The object was much lower than the passenger aeroplane whic"
"I walked out of my front door to go to work somthing made me look up at the stars i was puzzeled at what seemed to be three very bright"
"Red/Orange craft or creatue over UK yorkshire."
"A bright light hovered some distance away for a minute&#44 before bursting into 4 or 5 lights and all of them disappearing."
"3 Very Bright Lights All Tightly Next To Each Other Blindingly bright Moved suddenly and disappered"
"Silent silver egg shaped object flying slowly at around 500-1000&#39 in the UK."
"LIGHT BULB IN THE SKY."
"Greenock&#44 Scotland&#44 Brigh light &#441 min&#44 the bright light moved light a plane but had no sound and was not that high in the sky."
"My wife and my sister and her husband where on our way home from glasgow and we were driving down the motorway when my wife spotted som"
"silver ball hovering near battersea power station."
"bright glowing orange object"
"Orange rhomboid shape moving across night sky - Wylde Green&#44 Sutton Coldfield."
"big orange ufo"
"Bright silver disc flying alongside Concorde&#44 before flying off at extreme speed"
"The object exactly like a hotair ballon shape&#44 and translucent&#44 with an orange glow at it&#39s base&#44 moving north west to south east at an"
"silver domed saucer spotted in southampton england 1980"
"We do not have aircraft that fast which can turn so sharply"
"London 3 witnesses - nothing special just a nightime aircraft that makes no sound and skips pebble style"
"sphere flew overhead stopped manouvered at impossible speed changed shape and left at high speed"
"Another UFO&#44 definately watching me and sending signals."
"an orange object flying through the night sky"
"A large very bright light&#33"
"Dark with 3 or 4 flashing bands around it. Quite far away&#44 but clear. About the size of a jumbo jet&#44 making a faint humming noise. Left"
"Bright Flashing Light over Featherstone UK approximately 20 times before leaving M54"
"fast moving&#44 rectangular&#44 smooth&#44 silent bright object."
"big ball of fire travaling at speed high in the sky"
"Large glowing rectangular object."
"Strange&#44 vaguely discernible &#39structure&#39 seen flying directly overhead at an airfield near Banbury&#44 UK"
"light flys over Grimsby for 1 minute before disappearing"
"LOoked up to see a flashing orb"
"strange round lights in the sky&#44 amazingly bright even in daylight."
"object changing shape(maybe)splitting into two."
"single intense orange light travelling over sutton coldfield&#44 UK"
"Rectangular black object floating out at sea."
"Bright Flashing light that disappeared after bright flash."
"dark  tumbling cylinder sighted in binoculars coventry uk"
"Hull england  Lights 1-2 Mins cluster of lights (Around 10-15)"
"a small ball of light or a highly reflective surface was following an aircraft&#44 i looked up and saw a plane with a smoke trail flying h"
"4 red lights&#44 rectangle&#44 flying slowly west to east over Wolverhampton"
"Large rectangular UFO with glowing lights spotted in the United Kingdom."
"Large fireball falling through sky at night."
"3 UFO&#39s spotted in the same spot as another before months ago&#44 apparently watching me.  ((NUFORC Note:  Possible hoax??  PD))"
"UFO shows up after photo is taken."
"Ball looking object&#44larger than any star&#44travling horizontal north to east&#44 to me this looked like a very large comet with a tail&#44have"
"Problems flying"
"Cigar shaped object fixed in the sky rotating but fixed in same position metallic in colour"
"I saw a flying saucer on 4 April 1999 over the shores of the English Channel"
"looked like a plane but was lit up red and then it slowed down and stopped then changed direction but going much slower and then just d"
"White pulsing object&#44 clear night sky."
"Well we saw a bright light with a disk shape underneath. And then a ladder seemed to be coming out but then went back inside the &quot;craft"
"Sighting of spinning lights near Birmingham UK .   28/12/08 about 7:30pm on the motorway."
"OK&#44 i put this behind me&#44 but in 1987 i was walking home from the pub&#44 and i heard a low humming noise i turned and there was a silver"
"I was outside feeding goat&#39s&#44 when I looked up and saw a quite long thin white object passing slowly overhead."
"rotating triangle of light"
"ball of fire over city center"
"This Triangular object Burst through the clouds and then flew straight back up into them again&#44 with a trail of clouds following it."
"2 bright lights&#44 fading in and out&#44 following the line of a chemtrail."
"Circle of blinking white lights."
"Been in the garden all day&#44at sunset the sky looked od so I got my dig cam and took a pic.on the pic there are 2 objects in the sky&#44one"
"UK England transparent object"
"small&#44 fast moving sphere travelling in straight line high up on a cloudy day in London"
"London Terminal 5 opening breakfast news&#44 sighting of a man in a white space suit&#44 captured on BBC film&#33"
"Twin-disc &#39pivoting&#39 UFO observed to rapidly cross the skies of Slough&#44 U.K.&#44 in 1977/ 1978."
"4 orange balls in the sky in manchester&#44 uk."
"very bright static light sighted early morning in the East on July 15th 2001"
"ufo sighting--16\09\09--12:02---am wednesday&#44wales"
"shaped like a tear drop but upside down i.e point down&#44 seen through cloud cover&#44 movment slow but erratic&#44 someone a little further up"
"Oval&#44 Orange&#44 very fast&#44 high&#44 although difficult to say how high due to clear night. Heading  from SW to NE"
"Road sighting"
"unexplained atmospheric conditons"
"Ball of white light"
"ball of flame moving out of our atmosphere then disappear twice for ten mins started as shooting star like movement"
"it was sunday night and i had just turned the tv off and i heard something out side when i looked there where 3 bright disks in the dis"
"VERTICAL UFO TAKE OF WITH EJECTING SHIP"
"6 Round White Circles"
"9 craft in kite shape glowing"
"ball of orange light moving and disappearing then reappearing."
"Two objects doing imposible manovers"
"Cigar/Rod shaped object rotating silently in the sky"
"THE CRAFT WAS MOVING VERY FAST SHIMMERING GOLD/YELLOW I LIVE IN THE FLIGHT PATH OF MANCHESTER AIRPORT AT THE TIME A 747 WAS WINDING DOW"
"I saw a light in the sky with a smaller light orbiting it moving strangely."
"See Below"
"fleet of moving star like objects over withington manchester"
"semi-transparent big wheel like object. spinning in a stationery possition for about 10 miutes"
"half circle formed in 12 orange lights gliding"
"Bright orange ball of light see in Allerton&#44 Bradford."
"six seperate objects moving silently above marlow in bucks&#44 uk"
"Teardrop shaped object follows me"
"Circular Silver craft noted above the horizon.  The UFO shot directly up into the clouds.  The objcet emitted an orange flame as it inc"
"UFO&#39s over Keighley UK"
"white lighted circular craft that moved at speed and was behind clouds"
"huge glaring light&#44 brighter than anything else in the sky and massive&#44 above edinburgh scotland city center. light disappeared then ap"
"Scanned by something"
"fire ball"
"looked like a distant star very unual speed&#44 like it was moving like it was tracking somthing then disapeard behind clouds"
"HOVERING ORB LIKE LIGHTS YELLOW/ORANGE UCKFIELD EAST SUSSEX"
"Ball turning into cylindrical shape"
"5 orange or amber lights changed formation moved away ot to sea slowly."
"colored lights rotating round a centre white light"
"two egg shaped crafts hovering over Marsden moor&#44 Huddersfield&#44 uk."
"bright tearshaped craft flying erraticaly"
"5 lights&#44 Diamond formation above street. UK 2008."
"No lights&#44 wings. Double balloon shape&#44 rolling slowly across late afternoon sky."
"red light in the sky"
"My friends daughter phoned her father to say there was lights in the sky above her house&#44 which is in Fleetwood&#44 Lancashire&#44 UK. I was"
"strange teardrop flame craft"
"objects appear most nghts when the sky is clear"
"oval shaped blue light"
